ID	age	sex	n_babies	site	year	pop_size	weight
223	1	f	1	1	1991	152	2.1144935978475985
225	2	m	2	1	1991	152	NA
227	1	m	0	2	1991	152	-6.907515317205201
231	5	f	2	3	1991	152	13.588417186758024
233	4	f	0	3	1991	152	7.5323228449209605
235	5	f	1	1	1991	152	7.513563303264534
237	5	m	2	2	1991	152	-3.6807258552901434
238	2	f	0	3	1991	152	NA
239	6	f	1	2	1991	152	NA
242	0	f	0	3	1991	152	8.582168554305905
243	9	f	1	3	1991	152	4.482501280651063
246	2	f	1	2	1991	152	3.668180809675936
254	0	m	2	2	1991	152	-4.701590595670243
257	3	m	0	2	1991	152	-9.070376882598941
263	4	m	0	2	1991	152	-4.601485615018527
266	3	f	0	2	1991	152	4.579155499849298
272	2	f	0	1	1991	152	14.795494439555146
274	8	m	1	2	1991	152	7.74991320921044
277	11	m	2	1	1991	152	-6.853258451415965
281	1	m	2	3	1991	152	-2.6947684217908927
283	3	f	0	2	1991	152	7.6058558042938635
299	7	m	0	1	1991	152	-4.357844252543241
302	0	m	1	1	1991	152	NA
305	7	m	0	3	1991	152	3.4611227995673395
306	2	f	0	2	1991	152	11.702911369378224
313	6	f	2	1	1991	152	13.968391087521107
314	5	f	1	3	1991	152	4.489989216677113
317	1	m	1	1	1991	152	-10.288470500446728
320	7	f	0	2	1991	152	20.048942769467505
324	0	f	1	3	1991	152	4.559713342640789
329	8	f	0	3	1991	152	12.409457339084188
335	7	m	2	1	1991	152	-4.266414314204739
336	8	f	1	2	1991	152	20.66003933245912
346	0	m	2	3	1991	152	-13.020471817844609
348	6	m	1	1	1991	152	-2.338284373358837
353	9	f	2	1	1991	152	12.190826412844089
362	2	f	1	3	1991	152	NA
392	0	m	2	3	1991	152	-17.927243485262867
397	5	f	0	3	1991	152	9.697259090148869
398	7	m	0	3	1991	152	-0.06433862170242155
404	6	f	0	3	1991	152	12.714918280965497
405	2	m	2	2	1991	152	-10.360828909313433
410	5	f	0	2	1991	152	3.519581246264857
415	7	m	2	1	1991	152	-0.5365750566453905
417	9	f	2	2	1991	152	10.160692175277589
422	11	m	2	2	1991	152	1.4929851741768176
430	2	f	0	2	1991	152	1.697980449150375
433	0	m	1	2	1991	152	-16.17833341216432
438	10	m	2	3	1991	152	1.923196262389749
441	4	m	0	2	1991	152	-8.628523017724895
444	7	f	0	1	1991	152	10.224918804372615
452	6	f	1	1	1991	152	16.590760557290473
454	5	f	2	3	1991	152	11.289235879291985
459	2	m	0	2	1991	152	-14.289758138953834
460	4	m	0	3	1991	152	-12.130722908947838
461	3	f	0	2	1991	152	6.438432104639618
463	2	f	1	1	1991	152	NA
471	4	m	0	3	1991	152	NA
480	9	f	1	2	1991	152	NA
482	1	m	2	2	1991	152	-8.046266147169739
484	0	f	0	1	1991	152	-1.1503180138344635
485	6	m	2	1	1991	152	-3.259695379128682
492	4	m	1	2	1991	152	-9.032909393742274
499	0	m	0	2	1991	152	-1.439951402928077
511	1	f	2	3	1991	152	2.59129860128826
529	11	f	0	1	1991	152	11.395040478491737
530	5	f	2	1	1991	152	7.689621567459893
538	1	f	0	2	1991	152	0.45466942991027415
544	10	m	0	1	1991	152	-0.6946594291341899
554	4	m	2	3	1991	152	-4.153520748045518
556	2	m	1	1	1991	152	NA
558	1	f	0	2	1991	152	6.83725128983892
566	6	f	2	2	1991	152	5.000188492111591
572	2	f	1	1	1991	152	-5.358243531810053
576	3	m	0	1	1991	152	2.159794382488459
585	4	m	0	1	1991	152	0.18497108371509696
591	7	m	2	1	1991	152	-9.156794152273456
598	6	m	2	3	1991	152	-5.0371572609895265
606	0	f	0	3	1991	152	3.1831413249384366
613	0	f	1	1	1991	152	-0.21440256412299408
616	3	f	2	1	1991	152	5.357177264194803
626	1	m	0	2	1991	152	-7.134075927016639
628	8	f	0	3	1991	152	14.959936400833643
631	7	m	0	3	1991	152	-7.55975992700606
649	3	f	2	1	1991	152	6.012925208114625
655	3	f	1	1	1991	152	6.919068768602358
658	9	f	0	1	1991	152	12.275874957028577
665	2	f	0	1	1991	152	5.975675691374908
676	10	f	0	2	1991	152	20.207972259969313
679	4	m	1	2	1991	152	-0.44633169853730753
689	6	m	1	3	1991	152	-1.9187772636317726
693	10	m	1	3	1991	152	-2.9723666742377954
694	9	m	0	2	1991	152	NA
695	5	m	0	3	1991	152	-4.27507141596265
706	0	m	1	1	1991	152	-21.08446690343219
712	2	m	2	1	1991	152	-6.681708966183476
715	7	m	2	1	1991	152	-6.2423206205347155
720	10	m	2	3	1991	152	6.095111981605304
722	5	f	1	2	1991	152	5.266740725309497
724	0	f	0	3	1991	152	0.7293713910301003
730	2	f	0	3	1991	152	3.3765141442382136
732	6	m	0	2	1991	152	NA
740	11	f	2	2	1991	152	19.48804731353526
746	1	m	0	2	1991	152	-16.456197210189103
750	0	f	1	1	1991	152	12.438035529648475
752	10	m	1	3	1991	152	2.403734663409099
760	0	m	2	1	1991	152	-13.896794508855017
772	0	m	1	2	1991	152	-17.95628800176609
777	4	m	0	3	1991	152	-3.229289733310788
778	5	f	0	1	1991	152	13.42106331326844
779	8	f	2	2	1991	152	14.05930687859355
784	0	m	2	1	1991	152	-11.69496926502962
795	9	f	2	2	1991	152	16.15962803467383
801	3	m	1	3	1991	152	3.123445478145876
802	2	f	1	1	1991	152	17.98761033155189
803	6	f	2	3	1991	152	13.565639607400401
804	3	f	0	3	1991	152	-1.0943457546898305
806	1	f	1	2	1991	152	NA
810	7	m	1	1	1991	152	1.494468951110177
815	1	m	1	3	1991	152	-6.728008342169141
819	3	m	2	1	1991	152	1.4900716434237076
823	4	m	0	3	1991	152	NA
826	2	f	0	2	1991	152	1.2532877926765111
850	0	m	0	3	1991	152	-11.990823312219065
852	5	f	2	1	1991	152	-0.9223258840620404
856	6	f	2	3	1991	152	20.237433610256787
857	3	m	0	3	1991	152	0.3561410428125412
862	10	f	2	3	1991	152	11.372552537998281
884	6	f	0	2	1991	152	NA
889	9	f	1	1	1991	152	17.419415472186305
899	11	f	0	2	1991	152	17.007940375571916
902	0	m	0	3	1991	152	-4.1770465726823405
911	2	m	2	3	1991	152	NA
5	10	m	1	1	1992	148	0.19895165786883237
7	4	m	1	1	1992	148	-6.887687477284097
8	4	f	0	2	1992	148	8.514620058948633
9	12	m	1	2	1992	148	4.183573004907927
21	8	m	0	1	1992	148	-2.360067115483217
31	4	f	0	2	1992	148	6.7164398579180515
48	11	f	1	2	1992	148	14.496139750549716
49	7	m	0	1	1992	148	-1.7348762213984403
59	0	m	2	3	1992	148	-2.1622390935129925
63	4	m	0	3	1992	148	-14.391557584301154
71	0	f	2	3	1992	148	NA
78	8	m	0	2	1992	148	NA
86	4	m	2	3	1992	148	-7.055689088447448
92	0	m	2	3	1992	148	-3.013965344080934
94	4	m	1	3	1992	148	-4.4612731627304285
100	7	m	2	3	1992	148	NA
110	2	m	0	1	1992	148	-5.979863261425834
111	12	m	2	2	1992	148	5.065816730333169
119	0	f	2	2	1992	148	7.730994403066732
121	0	m	0	3	1992	148	-12.733624917136845
122	2	f	0	3	1992	148	4.959171692005244
134	11	f	1	3	1992	148	11.03209697909845
138	0	m	1	2	1992	148	-9.417762097908742
141	8	f	0	3	1992	148	NA
149	1	f	0	3	1992	148	12.509595091469782
155	8	m	2	3	1992	148	2.417563349913776
156	12	f	1	1	1992	148	12.031743186839684
160	3	m	2	1	1992	148	-9.679422524291727
168	1	f	0	3	1992	148	4.567384459627635
177	5	f	0	2	1992	148	7.424906918677754
182	1	m	2	3	1992	148	-8.753537046760112
195	3	f	2	1	1992	148	10.810236684705222
197	10	m	1	2	1992	148	NA
198	5	m	1	1	1992	148	-12.594303390522864
209	0	m	2	2	1992	148	-14.84084204108327
210	5	f	1	2	1992	148	14.361601665673986
216	7	m	0	1	1992	148	0.7668698528120648
219	0	m	1	2	1992	148	3.5250428821017517
220	3	f	0	3	1992	148	NA
223	2	f	1	1	1992	148	12.256270818818866
225	3	m	1	1	1992	148	-7.624363196414983
226	0	m	0	1	1992	148	-9.46021980606261
227	2	m	2	2	1992	148	-12.704977751354775
231	6	f	1	3	1992	148	7.242954839679208
233	5	f	2	3	1992	148	NA
235	6	f	2	1	1992	148	16.472231838527904
237	6	m	0	2	1992	148	0.464375506796242
238	3	f	0	3	1992	148	7.891910379292854
239	7	f	2	2	1992	148	10.366865063478693
243	10	f	2	3	1992	148	6.635011397792222
246	3	f	0	2	1992	148	7.183385265232437
254	1	m	0	2	1992	148	NA
257	4	m	1	2	1992	148	-5.065638215878268
263	5	m	2	2	1992	148	-4.238139254817792
266	4	f	0	2	1992	148	NA
272	3	f	1	1	1992	148	8.59991156562463
274	9	m	2	2	1992	148	8.703889152043025
281	2	m	0	3	1992	148	-6.4255146061324
283	4	f	2	2	1992	148	-0.6894906835886687
299	8	m	1	1	1992	148	1.6814991381511728
302	1	m	2	1	1992	148	-11.28515024819835
305	8	m	2	3	1992	148	-2.248605078511932
306	3	f	1	2	1992	148	4.884497094611483
311	0	m	2	3	1992	148	-6.935843448852519
313	7	f	1	1	1992	148	7.771798767247976
314	6	f	0	3	1992	148	11.674147555923238
317	2	m	1	1	1992	148	-4.072637977286077
320	8	f	1	2	1992	148	18.04133997953973
324	1	f	0	3	1992	148	7.614463527128185
329	9	f	0	3	1992	148	NA
332	0	m	1	1	1992	148	-5.885455568054484
336	9	f	1	2	1992	148	18.44419656051072
346	1	m	1	3	1992	148	-8.723471390295604
348	7	m	2	1	1992	148	NA
353	10	f	1	1	1992	148	0.6383798402533912
362	3	f	1	3	1992	148	1.8601595743973836
372	0	m	2	2	1992	148	NA
382	0	m	2	1	1992	148	-6.072339307477752
392	1	m	0	3	1992	148	-12.608679306612013
397	6	f	0	3	1992	148	8.26247184859115
398	8	m	2	3	1992	148	-0.43735142855637765
402	0	m	1	1	1992	148	-13.375267920332757
404	7	f	2	3	1992	148	15.454701248356551
405	3	m	2	2	1992	148	-14.674436401558378
410	6	f	1	2	1992	148	6.5666648555571605
415	8	m	2	1	1992	148	-2.7882740617529915
417	10	f	2	2	1992	148	14.499959182199145
422	12	m	1	2	1992	148	3.1528095606139965
424	0	m	1	1	1992	148	-3.1073371200376223
425	0	f	2	2	1992	148	8.16851365290348
430	3	f	2	2	1992	148	3.268089111234399
433	1	m	0	2	1992	148	-13.786805823404404
438	11	m	0	3	1992	148	5.658356357581028
441	5	m	0	2	1992	148	-6.040641190148321
444	8	f	1	1	1992	148	11.578857690336626
452	7	f	2	1	1992	148	4.960432149506972
454	6	f	2	3	1992	148	14.759414914624829
459	3	m	0	2	1992	148	-8.795232334158694
460	5	m	0	3	1992	148	-10.671436269042232
461	4	f	1	2	1992	148	9.591784900560617
462	0	f	0	2	1992	148	2.5923757760744306
463	3	f	0	1	1992	148	-3.035769523446619
471	5	m	1	3	1992	148	5.937964162469924
480	10	f	0	2	1992	148	8.814301496291348
482	2	m	1	2	1992	148	-8.69040817248049
484	1	f	1	1	1992	148	2.668621999468795
485	7	m	1	1	1992	148	NA
488	0	m	0	2	1992	148	-7.128709943725522
492	5	m	2	2	1992	148	-2.6837909585320094
499	1	m	1	2	1992	148	-1.3857376035730244
511	2	f	2	3	1992	148	5.875851979714606
529	12	f	2	1	1992	148	8.770345028121804
530	6	f	1	1	1992	148	NA
538	2	f	2	2	1992	148	NA
544	11	m	0	1	1992	148	4.096152751918439
549	0	f	2	3	1992	148	10.815823848301976
552	0	f	2	1	1992	148	7.077388144220477
554	5	m	2	3	1992	148	NA
556	3	m	2	1	1992	148	-4.736043792170116
566	7	f	2	2	1992	148	9.61232340812553
576	4	m	0	1	1992	148	-5.1473424896181825
585	5	m	0	1	1992	148	-1.405299045807273
591	8	m	1	1	1992	148	-5.023297603128458
598	7	m	1	3	1992	148	-0.9627419616148764
606	1	f	2	3	1992	148	5.368240355589943
613	1	f	2	1	1992	148	11.824724740617011
616	4	f	2	1	1992	148	6.673652241873397
626	2	m	2	2	1992	148	-5.8298950183258995
628	9	f	2	3	1992	148	NA
631	8	m	2	3	1992	148	5.915868263808118
637	0	f	2	3	1992	148	9.744045953574291
644	0	m	2	3	1992	148	-0.5002623217419447
655	4	f	1	1	1992	148	1.7592370023656339
658	10	f	2	1	1992	148	16.40263420856067
665	3	f	0	1	1992	148	9.412154354072056
676	11	f	0	2	1992	148	19.619111920692287
679	5	m	1	2	1992	148	-3.343642093866011
689	7	m	2	3	1992	148	-9.512937568322414
693	11	m	1	3	1992	148	13.648778640914536
695	6	m	1	3	1992	148	-5.186962167278542
700	0	f	1	3	1992	148	13.241435686583435
706	1	m	0	1	1992	148	-8.230113824998336
712	3	m	2	1	1992	148	-3.946524916487343
715	8	m	2	1	1992	148	2.689654248486669
720	11	m	2	3	1992	148	-0.17893639580052348
722	6	f	0	2	1992	148	3.6596801355309343
724	1	f	1	3	1992	148	6.067818197611569
730	3	f	2	3	1992	148	1.5572862660646671
732	7	m	2	2	1992	148	-2.412040501385327
740	12	f	1	2	1992	148	NA
746	2	m	1	2	1992	148	-11.175319519365535
750	1	f	2	1	1992	148	11.859384934482613
752	11	m	2	3	1992	148	-1.4636090682586498
760	1	m	0	1	1992	148	-3.3308382755994552
772	1	m	2	2	1992	148	-3.486346264724482
777	5	m	2	3	1992	148	-10.535062626922782
778	6	f	2	1	1992	148	9.992160456023392
779	9	f	2	2	1992	148	21.064984499503208
784	1	m	1	1	1992	148	-4.674200277715718
785	0	m	1	3	1992	148	-8.51135385946049
795	10	f	0	2	1992	148	18.001408609449346
802	3	f	0	1	1992	148	7.569410722048189
803	7	f	1	3	1992	148	10.379204660877235
804	4	f	1	3	1992	148	12.16976559068776
806	2	f	0	2	1992	148	6.164249245107604
810	8	m	2	1	1992	148	2.4832505846353277
815	2	m	1	3	1992	148	-15.222776661440774
817	0	f	1	3	1992	148	2.0852791520224687
819	4	m	2	1	1992	148	NA
823	5	m	2	3	1992	148	-4.462795116045239
826	3	f	1	2	1992	148	4.580461960520386
850	1	m	2	3	1992	148	-11.19228320945839
852	6	f	1	1	1992	148	4.029688273144114
856	7	f	0	3	1992	148	16.314872583351196
857	4	m	2	3	1992	148	-5.765893493760467
862	11	f	2	3	1992	148	11.626844828816242
871	0	m	2	1	1992	148	-4.251118723512964
884	7	f	0	2	1992	148	6.862094847389646
899	12	f	1	2	1992	148	9.277864595333536
902	1	m	2	3	1992	148	-9.53769675662312
911	3	m	2	3	1992	148	-7.683714835769294
5	11	m	1	1	1993	166	NA
7	5	m	2	1	1993	166	-4.604361214596213
8	5	f	1	2	1993	166	NA
9	13	m	0	2	1993	166	NA
18	0	m	2	1	1993	166	NA
31	5	f	2	2	1993	166	1.4768148693611973
48	12	f	0	2	1993	166	12.90042178087304
49	8	m	2	1	1993	166	-1.5664526762531108
59	1	m	1	3	1993	166	-13.086392770451955
71	1	f	2	3	1993	166	7.512536585127025
78	9	m	0	2	1993	166	0.036218700999927966
86	5	m	2	3	1993	166	-4.006989128673474
92	1	m	2	3	1993	166	-1.5500875234255733
94	5	m	2	3	1993	166	-6.088837031206599
100	8	m	2	3	1993	166	NA
110	3	m	2	1	1993	166	-10.838332495493411
111	13	m	0	2	1993	166	3.845094026394291
119	1	f	0	2	1993	166	5.309084885158347
121	1	m	0	3	1993	166	-3.7643037151858123
122	3	f	0	3	1993	166	14.380676860163627
133	0	f	1	1	1993	166	0.41093945708739094
138	1	m	2	2	1993	166	-17.57973027487738
141	9	f	0	3	1993	166	22.45611213444035
149	2	f	0	3	1993	166	7.588499020544022
155	9	m	1	3	1993	166	-2.352882340416414
156	13	f	2	1	1993	166	12.36934650666235
160	4	m	2	1	1993	166	-7.153543568548752
168	2	f	1	3	1993	166	0.08256726414428706
177	6	f	0	2	1993	166	NA
178	0	f	1	3	1993	166	2.2383165415733495
182	2	m	1	3	1993	166	-12.54873044769017
191	0	f	1	3	1993	166	NA
195	4	f	2	1	1993	166	7.842023728426367
197	11	m	0	2	1993	166	-0.22260264019798692
198	6	m	0	1	1993	166	2.612944791893204
209	1	m	0	2	1993	166	-7.882930052851996
211	0	f	2	2	1993	166	7.593399663039862
216	8	m	1	1	1993	166	-1.898207527113615
219	1	m	0	2	1993	166	-13.414516689927273
220	4	f	2	3	1993	166	2.080871969535662
223	3	f	1	1	1993	166	NA
225	4	m	0	1	1993	166	-5.328515731019521
227	3	m	1	2	1993	166	-19.406098141275272
231	7	f	2	3	1993	166	11.347422428524178
233	6	f	1	3	1993	166	2.0964154751046897
235	7	f	1	1	1993	166	11.890521713486667
237	7	m	1	2	1993	166	NA
238	4	f	0	3	1993	166	7.024446003591676
239	8	f	1	2	1993	166	16.694648341767646
243	11	f	2	3	1993	166	20.968763956553985
246	4	f	0	2	1993	166	8.203008088049403
254	2	m	2	2	1993	166	-2.739715258203381
257	5	m	2	2	1993	166	-9.994410651306078
263	6	m	1	2	1993	166	-1.7031616195919737
266	5	f	0	2	1993	166	4.090672786763474
269	0	m	0	3	1993	166	-20.15985911068147
272	4	f	1	1	1993	166	6.990261207838937
274	10	m	2	2	1993	166	5.4942122534554105
281	3	m	0	3	1993	166	NA
283	5	f	0	2	1993	166	5.0117177542056375
302	2	m	0	1	1993	166	-4.570160425016411
305	9	m	1	3	1993	166	-0.7998978647919979
306	4	f	2	2	1993	166	19.11149854733705
311	1	m	2	3	1993	166	-11.783049624168672
314	7	f	1	3	1993	166	19.52253507717928
317	3	m	1	1	1993	166	-0.5287604409351756
324	2	f	1	3	1993	166	3.291846286473091
332	1	m	2	1	1993	166	-4.09039065729124
344	0	m	1	3	1993	166	-21.67334954475792
346	2	m	2	3	1993	166	-14.5023736409239
348	8	m	0	1	1993	166	-3.5769554194619557
362	4	f	0	3	1993	166	8.782094233344694
368	0	f	2	1	1993	166	13.652317444367377
372	1	m	1	2	1993	166	-12.575637976737879
382	1	m	0	1	1993	166	-10.083555773319272
392	2	m	0	3	1993	166	NA
397	7	f	2	3	1993	166	12.269263777445552
402	1	m	2	1	1993	166	-8.66307647600447
404	8	f	2	3	1993	166	15.3529090594738
405	4	m	1	2	1993	166	-0.8077780857864265
410	7	f	1	2	1993	166	7.427338424079332
415	9	m	1	1	1993	166	-6.088450396326886
417	11	f	1	2	1993	166	NA
424	1	m	0	1	1993	166	-4.731314985453611
425	1	f	0	2	1993	166	3.3927129990949116
430	4	f	1	2	1993	166	5.711190632626928
433	2	m	1	2	1993	166	-5.582309891015327
439	0	f	0	3	1993	166	5.597772749401046
441	6	m	0	2	1993	166	5.149832759934379
444	9	f	1	1	1993	166	NA
452	8	f	2	1	1993	166	8.741310568430407
454	7	f	0	3	1993	166	9.14513160797739
459	4	m	0	2	1993	166	-12.407721029245707
460	6	m	2	3	1993	166	0.529101472597734
461	5	f	1	2	1993	166	10.428922776857156
462	1	f	2	2	1993	166	6.291001581222036
463	4	f	0	1	1993	166	7.5718540869278455
471	6	m	1	3	1993	166	0.7509183019186041
485	8	m	2	1	1993	166	-3.907855115643867
488	1	m	2	2	1993	166	-0.5673932279525762
489	0	f	0	3	1993	166	0.7779803665013661
492	6	m	2	2	1993	166	-12.225119190658083
499	2	m	1	2	1993	166	-8.223171600475744
530	7	f	0	1	1993	166	8.985291636179783
538	3	f	2	2	1993	166	3.3929125852394706
549	1	f	1	3	1993	166	NA
552	1	f	2	1	1993	166	6.467110485351408
554	6	m	1	3	1993	166	-5.724110198896665
556	4	m	0	1	1993	166	-1.7863205339859176
566	8	f	0	2	1993	166	6.131799266841829
574	0	m	1	2	1993	166	-1.2812122193168265
576	5	m	0	1	1993	166	-16.11462949406103
585	6	m	2	1	1993	166	-13.992971261215805
598	8	m	1	3	1993	166	-14.680551770351997
613	2	f	2	1	1993	166	11.695532513069217
616	5	f	1	1	1993	166	12.114763989674064
626	3	m	1	2	1993	166	NA
628	10	f	2	3	1993	166	15.321144279776494
631	9	m	2	3	1993	166	-5.687726394121033
637	1	f	1	3	1993	166	NA
639	0	m	2	2	1993	166	-6.876954747791119
642	0	f	2	1	1993	166	6.099670638528268
644	1	m	1	3	1993	166	-21.781692097118157
655	5	f	0	1	1993	166	11.176273520620125
658	11	f	0	1	1993	166	19.741015622733034
665	4	f	2	1	1993	166	9.673275036321337
679	6	m	0	2	1993	166	NA
689	8	m	2	3	1993	166	-6.994284284202568
693	12	m	1	3	1993	166	0.9763416028927971
695	7	m	1	3	1993	166	-5.056268378970527
706	2	m	0	1	1993	166	-15.4000241092961
715	9	m	1	1	1993	166	0.46240600180721597
720	12	m	2	3	1993	166	NA
722	7	f	1	2	1993	166	11.338048292013216
724	2	f	2	3	1993	166	6.728154101864741
730	4	f	0	3	1993	166	9.919893147145421
732	8	m	0	2	1993	166	-7.017528254401731
737	0	f	0	3	1993	166	7.672749891584252
739	0	m	0	1	1993	166	-9.045066708893165
740	13	f	2	2	1993	166	23.123860628107604
746	3	m	1	2	1993	166	NA
750	2	f	1	1	1993	166	12.823702180672626
752	12	m	1	3	1993	166	-0.7043417673281491
760	2	m	1	1	1993	166	-13.992546145643413
772	2	m	0	2	1993	166	-11.68541974335545
777	6	m	0	3	1993	166	-8.602398000790625
778	7	f	1	1	1993	166	11.569649827581479
779	10	f	0	2	1993	166	17.653664301185128
784	2	m	1	1	1993	166	NA
785	1	m	1	3	1993	166	1.7508951409083608
795	11	f	0	2	1993	166	12.886434987686052
802	4	f	2	1	1993	166	6.04305126993159
803	8	f	0	3	1993	166	22.446967696029102
804	5	f	2	3	1993	166	16.666140492272845
806	3	f	1	2	1993	166	1.5025699991353925
810	9	m	2	1	1993	166	0.579786308979648
815	3	m	0	3	1993	166	1.4116591256466031
817	1	f	0	3	1993	166	13.532058385498743
819	5	m	2	1	1993	166	-4.886498781131296
823	6	m	2	3	1993	166	-3.1790166996559366
826	4	f	2	2	1993	166	7.59755023845159
850	2	m	0	3	1993	166	-16.641441661711102
852	7	f	2	1	1993	166	7.661111469654124
856	8	f	2	3	1993	166	13.989618728231713
857	5	m	2	3	1993	166	-5.839509952416858
864	0	m	2	2	1993	166	-9.806537182411253
871	1	m	1	1	1993	166	-0.680994346223267
884	8	f	2	2	1993	166	-0.2673683894302389
899	13	f	0	2	1993	166	16.959180876626764
902	2	m	1	3	1993	166	-13.074144518863493
911	4	m	2	3	1993	166	-3.6133125513682414
5	12	m	2	1	1994	166	4.285491115405893
7	6	m	2	1	1994	166	-4.085695620793484
8	6	f	0	2	1994	166	13.296911917077242
9	14	m	2	2	1994	166	3.090220398629383
18	1	m	2	1	1994	166	-2.7556612830919556
23	0	m	2	2	1994	166	-14.456295880126879
48	13	f	1	2	1994	166	24.514587739301152
49	9	m	2	1	1994	166	-3.8650370662271754
59	2	m	1	3	1994	166	-5.012687556628264
71	2	f	2	3	1994	166	0.4731031069721311
78	10	m	2	2	1994	166	5.904114167325395
86	6	m	2	3	1994	166	-8.174030127729358
92	2	m	2	3	1994	166	-13.292900075472966
94	6	m	0	3	1994	166	1.064008608705148
100	9	m	0	3	1994	166	3.9589705115834377
119	2	f	1	2	1994	166	9.546753555032389
121	2	m	1	3	1994	166	-17.49440966986511
122	4	f	0	3	1994	166	10.238669425725003
133	1	f	2	1	1994	166	-7.612595617545972
138	2	m	0	2	1994	166	-10.806305233974562
141	10	f	0	3	1994	166	17.6033473323572
155	10	m	1	3	1994	166	1.1024385182206058
156	14	f	1	1	1994	166	16.983223093363666
160	5	m	2	1	1994	166	-8.536663473604543
168	3	f	0	3	1994	166	13.637943966489063
177	7	f	2	2	1994	166	9.229306761048761
178	1	f	2	3	1994	166	10.37668434172957
182	3	m	0	3	1994	166	-9.016323570058239
191	1	f	1	3	1994	166	0.9199484380442722
195	5	f	1	1	1994	166	10.389714739844692
197	12	m	1	2	1994	166	1.5695725543223098
198	7	m	2	1	1994	166	2.325450181001657
207	0	m	1	2	1994	166	-8.712023602792891
209	2	m	0	2	1994	166	-12.223637507065982
211	1	f	0	2	1994	166	10.183359185617613
216	9	m	0	1	1994	166	-5.938400732478311
219	2	m	2	2	1994	166	-12.070607220887858
220	5	f	1	3	1994	166	2.575634475983693
223	4	f	1	1	1994	166	0.08646369901720893
225	5	m	1	1	1994	166	-8.322250642821599
227	4	m	0	2	1994	166	-7.448044405692336
231	8	f	0	3	1994	166	6.516094527133565
233	7	f	1	3	1994	166	17.978451604809088
235	8	f	1	1	1994	166	11.338167411214663
237	8	m	2	2	1994	166	7.912235718134329
238	5	f	2	3	1994	166	8.864792673268763
239	9	f	2	2	1994	166	12.775926437741408
243	12	f	2	3	1994	166	23.366115727784713
246	5	f	0	2	1994	166	-2.483400512842937
254	3	m	0	2	1994	166	-3.7267841523960663
257	6	m	1	2	1994	166	3.23520971597828
263	7	m	1	2	1994	166	-3.402767014348438
266	6	f	0	2	1994	166	-3.1286006779635716
269	1	m	2	3	1994	166	-13.362709029314017
272	5	f	0	1	1994	166	10.257981203027771
274	11	m	0	2	1994	166	-0.8381766505728732
281	4	m	2	3	1994	166	NA
283	6	f	0	2	1994	166	9.024761178831827
302	3	m	1	1	1994	166	-8.943673942915636
306	5	f	2	2	1994	166	11.881344822510318
311	2	m	0	3	1994	166	-8.5491442436128
314	8	f	1	3	1994	166	16.42319861201477
324	3	f	2	3	1994	166	14.576797734300465
332	2	m	1	1	1994	166	-18.82604342192165
333	0	f	0	2	1994	166	3.7814397044151677
344	1	m	1	3	1994	166	-13.58222200475446
346	3	m	1	3	1994	166	-9.968963497548954
347	0	f	1	1	1994	166	7.926708354905042
362	5	f	2	3	1994	166	NA
368	1	f	0	1	1994	166	-3.646558274230718
372	2	m	2	2	1994	166	4.0138037335139956
384	0	f	1	3	1994	166	8.562643768159635
392	3	m	2	3	1994	166	-2.0291741627310036
402	2	m	2	1	1994	166	-18.995738780120337
405	5	m	2	2	1994	166	-2.704275023202581
410	8	f	2	2	1994	166	3.7331782949887997
415	10	m	0	1	1994	166	-2.8263516774554835
417	12	f	1	2	1994	166	13.255158103097942
419	0	m	0	3	1994	166	-15.128027712049478
424	2	m	0	1	1994	166	2.812592831611151
425	2	f	2	2	1994	166	13.458793190272047
430	5	f	1	2	1994	166	8.48063035125333
433	3	m	2	2	1994	166	-7.715203416551332
439	1	f	1	3	1994	166	0.3017282285336057
441	7	m	2	2	1994	166	-2.083457796699682
444	10	f	2	1	1994	166	NA
452	9	f	1	1	1994	166	4.827774509433457
454	8	f	0	3	1994	166	10.994148685502447
459	5	m	0	2	1994	166	-4.3710275995357595
460	7	m	2	3	1994	166	NA
461	6	f	0	2	1994	166	9.909690347816825
462	2	f	1	2	1994	166	10.390749251926644
463	5	f	0	1	1994	166	13.507455152248134
471	7	m	0	3	1994	166	-1.2715694897492678
485	9	m	2	1	1994	166	-7.258382748232906
488	2	m	1	2	1994	166	-11.16783310345324
489	1	f	2	3	1994	166	4.121580245993624
492	7	m	1	2	1994	166	-7.293119170060253
516	0	m	1	2	1994	166	-12.242097956218677
526	0	f	2	1	1994	166	2.436065226506626
530	8	f	0	1	1994	166	15.512632800957427
538	4	f	1	2	1994	166	NA
549	2	f	0	3	1994	166	7.474799962754224
550	0	f	2	3	1994	166	2.8090702825071223
552	2	f	0	1	1994	166	1.9320209703027433
554	7	m	2	3	1994	166	NA
556	5	m	2	1	1994	166	-1.8241924624758743
564	0	f	0	2	1994	166	5.276384585934575
566	9	f	1	2	1994	166	21.872357475941588
574	1	m	2	2	1994	166	NA
584	0	m	1	2	1994	166	NA
585	7	m	0	1	1994	166	-2.1357089001519656
598	9	m	1	3	1994	166	-1.3980956839525585
613	3	f	1	1	1994	166	6.64969289060611
616	6	f	1	1	1994	166	4.791449613927203
626	4	m	0	2	1994	166	-1.1728260724831883
628	11	f	1	3	1994	166	15.226401193796866
631	10	m	1	3	1994	166	-5.684731145058895
637	2	f	0	3	1994	166	3.938071327206909
639	1	m	2	2	1994	166	-8.698209359508198
